Date,Open,High,Low,Close,Volume,Market Cap
28-Jun-20,9048.46,9197.55,8975.53,9143.58," 14,560,870,760.00 "," 168,401,806,137.00 "
27-Jun-20,9167.82,9207.81,8998.22,9045.39," 17,273,093,144.00 "," 166,584,831,506.00 "
26-Jun-20,9260.99,9310.52,9101.74,9162.92," 18,341,465,837.00 "," 168,741,367,622.00 "
25-Jun-20,9314.13,9340.16,9095.32,9264.81," 18,616,048,626.00 "," 170,608,289,504.00 "
24-Jun-20,9632.15,9680.37,9278.23,9313.61," 18,961,716,076.00 "," 171,498,781,280.00 "
23-Jun-20,9644.08,9670.54,9547.25,9629.66," 17,006,433,272.00 "," 177,310,052,079.00 "
22-Jun-20,9300.92,9655.07,9296.87,9648.72," 21,104,009,514.00 "," 177,651,397,437.00 "
21-Jun-20,9330.93,9401.11,9300.43,9303.63," 15,324,301,169.00 "," 171,289,415,079.00 "
20-Jun-20,9290.96,9394.97,9247.38,9332.34," 17,130,541,557.00 "," 171,809,438,651.00 "
19-Jun-20,9410.29,9440.88,9274.3,9288.02," 19,632,223,107.00 "," 170,985,625,732.00 "
18-Jun-20,9481.57,9482.78,9328.4,9411.84," 17,770,083,003.00 "," 173,256,688,664.00 "
17-Jun-20,9533.78,9540.42,9327.34,9480.26," 20,177,709,879.00 "," 174,508,805,561.00 "
16-Jun-20,9454.27,9579.43,9400.45,9538.02," 21,565,537,209.00 "," 175,563,963,385.00 "
15-Jun-20,9386.04,9504.86,8990.18,9450.7," 26,699,704,768.00 "," 173,947,607,772.00 "
14-Jun-20,9477.55,9482.27,9347.59,9386.79," 18,991,732,746.00 "," 172,763,239,787.00 "
13-Jun-20,9480.74,9493.21,9396.01,9475.28," 17,564,322,315.00 "," 174,381,819,725.00 "
12-Jun-20,9320.69,9540.47,9285.85,9480.84," 22,610,564,515.00 "," 174,474,896,922.00 "
11-Jun-20,9870.08,9938.3,9263.07,9321.78," 30,247,143,440.00 "," 171,538,133,043.00 "
10-Jun-20,9794.12,9908.9,9728.29,9870.09," 25,706,567,601.00 "," 181,616,765,438.00 "
9-Jun-20,9774.36,9836.37,9664.72,9795.7," 23,717,842,783.00 "," 180,237,817,527.00 "
8-Jun-20,9760.06,9782.31,9675.89,9771.49," 21,486,346,312.00 "," 179,782,576,534.00 "
7-Jun-20,9653,9768.5,9458.15,9758.85," 25,015,250,846.00 "," 179,540,253,701.00 "
6-Jun-20,9664.9,9773.43,9591.02,9653.68," 20,438,419,222.00 "," 177,595,657,884.00 "
5-Jun-20,9800.22,9869.24,9663.22,9665.53," 23,509,628,646.00 "," 177,801,825,145.00 "
4-Jun-20,9655.85,9887.61,9525.25,9800.64," 25,921,805,072.00 "," 180,276,153,545.00 "
3-Jun-20,9533.76,9682.86,9471.85,9656.72," 25,007,459,262.00 "," 177,619,631,126.00 "
2-Jun-20,10162.97,10182.34,9460.57,9529.8," 39,137,252,109.00 "," 175,277,218,229.00 "
1-Jun-20,9463.61,10199.56,9450.9,10167.27," 35,198,901,068.00 "," 186,993,405,740.00 "
31-May-20,9700.11,9700.34,9432.3,9461.06," 27,773,290,299.00 "," 173,997,151,930.00 "
30-May-20,9438.91,9704.03,9366.73,9700.41," 32,722,975,141.00 "," 178,390,129,758.00 "
29-May-20,9528.36,9573.67,9379.34,9439.12," 32,896,642,044.00 "," 173,575,756,364.00 "
28-May-20,9184.94,9546.32,9148.46,9525.75," 34,367,073,114.00 "," 175,161,235,290.00 "
27-May-20,8837.38,9203.32,8834.16,9181.02," 32,740,536,902.00 "," 168,814,700,531.00 "
26-May-20,8909.59,8991.97,8757.29,8835.05," 29,584,186,947.00 "," 162,445,535,235.00 "
25-May-20,8786.11,8951.01,8719.67,8906.93," 31,288,157,264.00 "," 163,760,453,116.00 "
24-May-20,9212.28,9288.4,8787.25,8790.37," 32,518,803,300.00 "," 161,610,414,643.00 "
23-May-20,9185.06,9302.5,9118.11,9209.29," 27,727,866,812.00 "," 169,305,492,440.00 "
22-May-20,9080.33,9232.94,9008.64,9182.58," 29,810,773,699.00 "," 168,807,619,957.00 "
21-May-20,9522.74,9555.24,8869.93,9081.76," 39,326,160,532.00 "," 166,947,987,864.00 "
20-May-20,9725.33,9804.79,9447.2,9522.98," 36,546,239,703.00 "," 175,050,963,475.00 "
19-May-20,9727.06,9836.05,9539.62,9729.04," 39,254,288,955.00 "," 178,831,635,026.00 "
18-May-20,9675.69,9906.03,9570.36,9726.57," 41,827,139,896.00 "," 178,779,483,464.00 "
17-May-20,9374.93,9823,9349.55,9670.74," 40,084,250,663.00 "," 177,745,404,470.00 "
16-May-20,9333.24,9564.2,9260.69,9377.01," 36,164,766,408.00 "," 172,340,956,579.00 "
15-May-20,9734.29,9755.83,9261.4,9328.2," 48,158,802,327.00 "," 171,436,341,789.00 "
14-May-20,9271.33,9793.27,9255.03,9733.72," 56,426,907,637.00 "," 178,881,641,547.00 "
13-May-20,8805.39,9317.88,8805.39,9269.99," 45,558,144,023.00 "," 170,352,710,071.00 "
12-May-20,8610.39,8949.9,8569.64,8804.48," 42,142,717,533.00 "," 161,791,577,301.00 "
11-May-20,8755.54,9033.47,8374.32,8601.8," 57,119,858,802.00 "," 158,059,235,276.00 "
10-May-20,9591.17,9595.58,8395.11,8756.43," 63,325,279,337.00 "," 160,884,755,211.00 "
9-May-20,9840.91,9913.86,9580.64,9593.9," 46,566,121,841.00 "," 176,251,395,673.00 "
8-May-20,9936.16,9996.74,9767.17,9842.67," 51,780,748,042.00 "," 180,804,859,844.00 "
7-May-20,9261.9,9992.66,9138.32,9951.52," 61,112,700,562.00 "," 182,787,376,637.00 "
6-May-20,9007.44,9411.47,8966.71,9268.76," 49,371,886,931.00 "," 170,229,620,935.00 "
5-May-20,8912.83,9062.41,8856.83,9003.07," 43,148,462,663.00 "," 165,332,488,792.00 "
4-May-20,8895.74,8956.91,8645.02,8912.65," 45,718,796,276.00 "," 163,654,493,632.00 "
3-May-20,8983.61,9167.78,8830.97,8897.47," 47,101,785,174.00 "," 163,358,189,151.00 "
2-May-20,8869.06,9007.19,8811.37,8988.6," 40,134,388,683.00 "," 165,012,307,600.00 "
1-May-20,8672.78,9048.02,8667.76,8864.77," 44,068,389,997.00 "," 162,722,652,380.00 "
30-Apr-20,8797.67,9440.65,8533.26,8658.55," 66,964,629,541.00 "," 158,922,133,909.00 "
29-Apr-20,7806.71,8871.75,7786.05,8801.04," 60,201,052,203.00 "," 161,522,471,385.00 "
28-Apr-20,7796.97,7814.53,7730.81,7807.06," 33,187,959,921.00 "," 143,266,252,261.00 "
27-Apr-20,7679.42,7795.6,7679.42,7795.6," 36,162,144,725.00 "," 143,040,988,590.00 "
26-Apr-20,7570.14,7700.59,7561.41,7679.87," 33,070,154,491.00 "," 140,903,867,573.00 "
25-Apr-20,7550.48,7641.36,7521.67,7569.94," 32,941,541,447.00 "," 138,874,072,264.00 "
24-Apr-20,7434.18,7574.2,7434.18,7550.9," 34,636,526,286.00 "," 138,512,029,491.00 "
23-Apr-20,7121.31,7491.78,7081.59,7429.72," 43,500,782,316.00 "," 136,275,638,031.00 "
22-Apr-20,6879.44,7145.87,6867.78,7117.21," 33,249,153,866.00 "," 130,530,916,077.00 "
21-Apr-20,6879.78,6934.55,6834.44,6880.32," 32,589,741,511.00 "," 126,175,238,603.00 "
20-Apr-20,7186.87,7240.29,6835.5,6881.96," 37,747,113,936.00 "," 126,192,239,912.00 "
19-Apr-20,7260.92,7280.52,7167.05,7189.42," 31,311,210,215.00 "," 131,815,853,850.00 "
18-Apr-20,7092.29,7269.96,7089.25,7257.66," 32,447,188,386.00 "," 133,053,136,876.00 "
17-Apr-20,7116.55,7167.18,7050.33,7096.18," 32,513,423,567.00 "," 130,078,472,088.00 "
16-Apr-20,6640.45,7134.45,6555.5,7116.8," 46,783,242,377.00 "," 130,445,413,270.00 "
15-Apr-20,6845.56,6928.66,6633.4,6642.11," 32,288,311,031.00 "," 121,731,940,639.00 "
14-Apr-20,6843.28,6958.56,6793.82,6842.43," 34,110,434,052.00 "," 125,388,687,977.00 "
13-Apr-20,6965.62,6965.62,6668.26,6845.04," 38,619,308,647.00 "," 125,422,221,237.00 "
12-Apr-20,6858.07,7119.95,6811.08,6971.09," 35,759,567,632.00 "," 127,716,846,208.00 "
11-Apr-20,6867.44,6926.07,6789.92,6859.08," 31,222,085,946.00 "," 125,651,623,116.00 "
10-Apr-20,7303.82,7303.82,6802.47,6865.49," 43,622,840,992.00 "," 125,755,496,117.00 "
9-Apr-20,7337.97,7341.45,7179.09,7302.09," 34,815,139,178.00 "," 133,737,857,010.00 "
8-Apr-20,7179.28,7356.22,7153.31,7334.1," 37,563,249,549.00 "," 134,309,895,036.00 "
7-Apr-20,7273.64,7427.94,7136.71,7176.41," 44,243,482,668.00 "," 131,409,299,432.00 "
6-Apr-20,6788.05,7271.78,6782.89,7271.78," 46,896,904,615.00 "," 133,140,400,948.00 "
5-Apr-20,6862.54,6883.41,6715.93,6791.13," 29,510,409,856.00 "," 124,328,853,512.00 "
4-Apr-20,6738.38,6878.95,6696.48,6867.53," 33,185,988,584.00 "," 125,712,834,530.00 "
3-Apr-20,6797.4,7003.22,6673.34,6733.39," 38,976,504,903.00 "," 123,244,051,100.00 "
2-Apr-20,6606.78,7088.25,6595.92,6793.62," 47,660,646,124.00 "," 124,335,130,640.00 "
1-Apr-20,6437.32,6612.57,6202.37,6606.78," 40,346,426,266.00 "," 120,903,014,693.00 "
31-Mar-20,6430.61,6504.52,6374.16,6438.64," 32,786,468,812.00 "," 117,814,077,267.00 "
30-Mar-20,5925.54,6517.2,5903.23,6429.84," 37,101,651,525.00 "," 117,640,143,688.00 "
29-Mar-20,6245.62,6250.47,5920.09,5922.04," 28,373,690,931.00 "," 108,338,520,156.00 "
28-Mar-20,6467.25,6467.5,6117.84,6242.19," 34,885,225,901.00 "," 114,183,689,641.00 "
27-Mar-20,6719.39,6793.84,6466.7,6469.8," 34,585,598,367.00 "," 118,336,082,172.00 "
26-Mar-20,6675.17,6735.46,6590.96,6716.44," 35,319,797,642.00 "," 122,834,375,216.00 "
25-Mar-20,6738.72,6892.51,6536.93,6681.06," 44,590,107,888.00 "," 122,174,009,143.00 "
24-Mar-20,6436.64,6789.02,6411.07,6734.8," 48,221,910,672.00 "," 123,148,917,787.00 "
23-Mar-20,5831.37,6443.93,5785,6416.31," 46,491,916,000.00 "," 117,314,776,187.00 "
22-Mar-20,6185.56,6359.7,5823.71,5830.25," 40,099,664,740.00 "," 106,591,196,069.00 "
21-Mar-20,6206.52,6378.14,5932.82,6185.07," 42,494,390,880.00 "," 113,068,192,795.00 "
20-Mar-20,6191.65,6844.26,5865.78,6198.78," 54,442,976,103.00 "," 113,309,245,860.00 "
19-Mar-20,5245.42,6329.74,5236.97,6191.19," 51,000,731,797.00 "," 113,162,079,956.00 "
18-Mar-20,5227.11,5331.83,5069.34,5238.44," 37,878,801,016.00 "," 95,740,715,529.00 "
17-Mar-20,5002.58,5371.35,4981.91,5225.63," 38,622,642,935.00 "," 95,499,941,183.00 "
16-Mar-20,5385.23,5385.23,4575.36,5014.48," 45,368,026,430.00 "," 91,633,478,850.00 "
15-Mar-20,5201.07,5836.65,5169.28,5392.31," 33,997,889,639.00 "," 98,530,059,890.00 "
14-Mar-20,5573.08,5625.23,5125.07,5200.37," 36,154,506,008.00 "," 95,014,981,944.00 "
13-Mar-20,5017.83,5838.11,4106.98,5563.71," 74,156,772,075.00 "," 101,644,613,038.00 "
12-Mar-20,7913.62,7929.12,4860.35,4970.79," 53,980,357,243.00 "," 90,804,613,601.00 "
11-Mar-20,7910.09,7950.81,7642.81,7911.43," 38,682,762,605.00 "," 144,508,402,671.00 "
10-Mar-20,7922.15,8136.95,7814.76,7909.73," 42,213,940,994.00 "," 144,465,567,734.00 "
9-Mar-20,8111.15,8177.79,7690.1,7923.64," 46,936,995,808.00 "," 144,706,353,758.00 "
8-Mar-20,8908.21,8914.34,8105.25,8108.12," 39,973,102,121.00 "," 148,060,284,561.00 "
7-Mar-20,9121.6,9163.22,8890.74,8909.95," 36,216,930,370.00 "," 162,684,945,903.00 "
6-Mar-20,9078.31,9167.7,9032.08,9122.55," 40,826,885,651.00 "," 166,548,261,960.00 "
5-Mar-20,8760.29,9142.05,8757.25,9078.76," 39,698,054,597.00 "," 165,731,679,918.00 "
4-Mar-20,8788.54,8843.37,8712.43,8755.25," 34,746,706,368.00 "," 159,807,857,328.00 "
3-Mar-20,8865.39,8901.6,8704.99,8787.79," 42,386,715,821.00 "," 160,383,579,416.00 "
2-Mar-20,8563.26,8921.31,8532.63,8869.67," 42,857,674,409.00 "," 161,861,167,745.00 "
1-Mar-20,8599.76,8726.8,8471.21,8562.45," 35,349,164,300.00 "," 156,238,987,740.00 "
29-Feb-20,8671.21,8775.63,8599.51,8599.51," 35,792,392,544.00 "," 156,895,988,084.00 "
28-Feb-20,8788.73,8890.46,8492.93,8672.46," 44,605,450,443.00 "," 158,211,707,019.00 "
27-Feb-20,8825.09,8932.89,8577.2,8784.49," 45,470,195,695.00 "," 160,238,496,932.00 "
26-Feb-20,9338.29,9354.78,8704.43,8820.52," 50,420,050,762.00 "," 160,879,489,024.00 "
25-Feb-20,9651.31,9652.74,9305.02,9341.71," 42,515,259,129.00 "," 170,369,581,558.00 "
24-Feb-20,9921.58,9951.75,9537.04,9650.17," 45,080,496,648.00 "," 175,977,808,526.00 "
23-Feb-20,9663.32,9937.4,9657.79,9924.52," 41,185,185,761.00 "," 180,963,233,540.00 "
22-Feb-20,9687.71,9698.23,9600.73,9663.18," 35,838,025,154.00 "," 176,180,696,548.00 "
21-Feb-20,9611.78,9723.01,9589.74,9686.44," 40,930,547,513.00 "," 176,587,087,363.00 "
20-Feb-20,9629.33,9643.22,9507.9,9608.48," 44,925,260,237.00 "," 175,147,142,158.00 "
19-Feb-20,10143.8,10191.68,9611.22,9633.39," 46,992,019,710.00 "," 175,585,931,679.00 "
18-Feb-20,9691.23,10161.94,9632.38,10142," 47,271,023,953.00 "," 184,838,512,656.00 "
17-Feb-20,9936.56,9938.82,9507.64,9690.14," 45,998,298,413.00 "," 176,585,280,987.00 "
16-Feb-20,9889.18,10053.97,9722.39,9934.43," 43,374,780,305.00 "," 181,017,665,264.00 "
15-Feb-20,10313.86,10341.56,9874.43,9889.42," 43,865,054,831.00 "," 180,179,996,219.00 "
14-Feb-20,10211.55,10322,10125.53,10312.12," 43,338,264,162.00 "," 187,862,645,449.00 "
13-Feb-20,10323.96,10457.63,10116.16,10214.38," 49,356,071,373.00 "," 186,065,003,526.00 "
12-Feb-20,10202.39,10393.61,10202.39,10326.05," 43,444,303,830.00 "," 188,081,204,386.00 "
11-Feb-20,9855.89,10210.05,9729.33,10208.24," 37,648,059,389.00 "," 185,917,114,989.00 "
10-Feb-20,10115.56,10165.77,9784.56,9856.61," 39,386,548,075.00 "," 179,494,809,266.00 "
9-Feb-20,9863.89,10129.44,9850.39,10116.67," 35,807,884,663.00 "," 184,214,765,394.00 "
8-Feb-20,9793.07,9876.75,9678.91,9865.12," 35,172,043,762.00 "," 179,615,828,322.00 "
7-Feb-20,9726,9834.72,9726,9795.94," 34,522,718,159.00 "," 178,339,437,206.00 "
6-Feb-20,9617.82,9824.62,9539.82,9729.8," 37,628,823,716.00 "," 177,118,274,394.00 "
5-Feb-20,9183.42,9701.3,9163.7,9613.42," 35,222,060,874.00 "," 174,983,423,933.00 "
4-Feb-20,9292.84,9331.27,9112.81,9180.96," 29,893,183,716.00 "," 167,093,636,162.00 "
3-Feb-20,9344.68,9540.37,9248.63,9293.52," 30,934,096,509.00 "," 169,126,861,034.00 "
2-Feb-20,9389.82,9468.8,9217.82,9344.37," 30,835,736,946.00 "," 170,034,976,662.00 "
1-Feb-20,9346.36,9439.32,9313.24,9392.88," 25,922,656,496.00 "," 170,900,662,180.00 "
31-Jan-20,9508.31,9521.71,9230.78,9350.53," 29,432,489,719.00 "," 170,112,778,161.00 "
30-Jan-20,9316.02,9553.13,9230.9,9508.99," 32,378,792,851.00 "," 172,978,577,931.00 "
29-Jan-20,9357.47,9406.43,9269.47,9316.63," 30,682,598,115.00 "," 169,460,984,603.00 "
28-Jan-20,8912.52,9358.59,8908.45,9358.59," 34,398,744,403.00 "," 170,205,617,955.00 "
27-Jan-20,8597.31,8977.73,8597.31,8909.82," 28,647,338,393.00 "," 162,027,957,435.00 "
26-Jan-20,8364.41,8602.4,8325.5,8596.83," 22,177,678,796.00 "," 156,322,174,637.00 "
25-Jan-20,8440.12,8458.45,8296.22,8367.85," 19,647,331,549.00 "," 152,143,262,650.00 "
24-Jan-20,8405.57,8514.67,8266.84,8445.43," 24,397,913,026.00 "," 153,536,829,768.00 "
23-Jan-20,8680.65,8687.75,8333.64,8406.52," 25,770,680,779.00 "," 152,813,329,633.00 "
22-Jan-20,8744.21,8792.99,8636.75,8680.88," 22,600,204,051.00 "," 157,783,273,070.00 "
21-Jan-20,8658.99,8755.71,8544.52,8745.89," 24,097,418,512.00 "," 158,947,996,834.00 "
20-Jan-20,8704.63,8745.59,8560.47,8657.64," 26,422,375,678.00 "," 157,327,553,259.00 "
19-Jan-20,8941.45,9164.36,8620.08,8706.25," 34,217,320,471.00 "," 158,194,319,735.00 "
18-Jan-20,8927.21,9012.2,8827.33,8942.81," 32,337,772,627.00 "," 162,475,965,880.00 "
17-Jan-20,8725.21,8958.12,8677.32,8929.04," 36,372,139,320.00 "," 162,211,148,778.00 "
16-Jan-20,8812.48,8846.46,8612.1,8723.79," 31,313,981,931.00 "," 158,465,055,984.00 "
15-Jan-20,8825.34,8890.12,8657.19,8807.01," 40,102,834,650.00 "," 159,959,191,212.00 "
14-Jan-20,8140.93,8879.51,8140.93,8827.76," 44,841,784,107.00 "," 160,319,484,883.00 "
13-Jan-20,8189.77,8197.79,8079.7,8144.19," 22,482,910,688.00 "," 147,890,525,973.00 "
12-Jan-20,8033.26,8200.06,8009.06,8192.49," 22,903,438,381.00 "," 148,752,956,966.00 "
11-Jan-20,8162.19,8218.36,8029.64,8037.54," 25,521,165,085.00 "," 145,924,199,942.00 "
10-Jan-20,7878.31,8166.55,7726.77,8166.55," 28,714,583,844.00 "," 148,249,907,277.00 "
9-Jan-20,8082.3,8082.3,7842.4,7879.07," 24,045,990,466.00 "," 143,016,572,819.00 "
8-Jan-20,8161.94,8396.74,7956.77,8079.86," 31,672,559,265.00 "," 146,645,162,431.00 "
7-Jan-20,7768.68,8178.22,7768.23,8163.69," 28,767,291,327.00 "," 148,152,237,654.00 "
6-Jan-20,7410.45,7781.87,7409.29,7769.22," 23,276,261,598.00 "," 140,976,457,304.00 "
5-Jan-20,7410.45,7544.5,7400.54,7411.32," 19,725,074,095.00 "," 134,469,548,249.00 "
4-Jan-20,7345.38,7427.39,7309.51,7410.66," 18,444,271,275.00 "," 134,442,464,030.00 "
3-Jan-20,6984.43,7413.72,6915,7344.88," 28,111,481,032.00 "," 133,233,444,755.00 "
2-Jan-20,7202.55,7212.16,6935.27,6985.47," 20,802,083,465.00 "," 126,699,395,235.00 "
1-Jan-20,7194.89,7254.33,7174.94,7200.17," 18,565,664,997.00 "," 130,580,829,150.00 "
31-Dec-19,7294.44,7335.29,7169.78,7193.6," 21,167,946,112.00 "," 130,446,112,598.00 "
30-Dec-19,7420.27,7454.82,7276.31,7293," 22,874,131,672.00 "," 132,235,128,152.00 "
29-Dec-19,7317.65,7513.95,7279.87,7422.65," 22,445,257,702.00 "," 134,570,835,775.00 "
28-Dec-19,7289.03,7399.04,7286.91,7317.99," 21,365,673,026.00 "," 132,659,059,740.00 "
27-Dec-19,7238.14,7363.53,7189.93,7290.09," 22,777,360,996.00 "," 132,139,502,950.00 "
26-Dec-19,7274.8,7388.3,7200.39,7238.97," 22,787,010,034.00 "," 131,200,030,100.00 "
25-Dec-19,7325.76,7357.02,7220.99,7275.16," 21,559,505,149.00 "," 131,840,641,292.00 "
24-Dec-19,7354.39,7535.72,7269.53,7322.53," 22,991,622,105.00 "," 132,687,583,295.00 "
23-Dec-19,7508.9,7656.18,7326.19,7355.63," 27,831,788,041.00 "," 133,275,709,111.00 "
22-Dec-19,7191.19,7518.03,7167.18,7511.59," 23,134,537,956.00 "," 136,088,022,049.00 "
21-Dec-19,7220.59,7223.23,7112.74,7191.16," 19,312,552,168.00 "," 130,267,655,889.00 "
20-Dec-19,7208.64,7257.92,7086.12,7218.82," 22,633,815,180.00 "," 130,752,796,980.00 "
19-Dec-19,7277.59,7346.6,7041.38,7202.84," 25,904,604,416.00 "," 130,445,758,713.00 "
18-Dec-19,6647.7,7324.98,6540.05,7276.8," 31,836,522,778.00 "," 131,754,969,804.00 "
17-Dec-19,6931.32,6964.07,6587.97,6640.52," 22,363,804,217.00 "," 120,234,244,809.00 "
16-Dec-19,7153.66,7171.17,6903.68,6932.48," 20,213,265,950.00 "," 125,515,586,952.00 "
15-Dec-19,7124.24,7181.08,6924.38,7152.3," 16,881,129,804.00 "," 129,481,424,648.00 "
14-Dec-19,7268.9,7308.84,7097.21,7124.67," 17,137,029,730.00 "," 128,970,221,233.00 "
13-Dec-19,7244.66,7293.56,7227.12,7269.68," 17,125,736,940.00 "," 131,581,377,758.00 "
12-Dec-19,7216.74,7266.64,7164.74,7243.13," 18,927,080,224.00 "," 131,087,151,088.00 "
11-Dec-19,7277.2,7324.16,7195.53,7217.43," 16,350,490,689.00 "," 130,609,895,528.00 "
10-Dec-19,7397.13,7424.02,7246.04,7278.12," 18,249,031,195.00 "," 131,696,121,855.00 "
9-Dec-19,7561.8,7618.09,7365.99,7400.9," 17,872,021,272.00 "," 133,904,005,787.00 "
8-Dec-19,7551.34,7634.61,7476.09,7564.35," 15,409,908,086.00 "," 136,847,419,896.00 "
7-Dec-19,7547.27,7589.95,7525.71,7556.24," 15,453,520,564.00 "," 136,686,769,529.00 "
6-Dec-19,7450.56,7547,7392.18,7547," 18,104,466,307.00 "," 136,504,883,935.00 "
5-Dec-19,7253.24,7743.43,7232.68,7448.31," 18,816,085,231.00 "," 134,706,455,048.00 "
4-Dec-19,7320.13,7539.78,7170.92,7252.03," 21,664,240,918.00 "," 131,143,073,943.00 "
3-Dec-19,7323.98,7418.86,7229.36,7320.15," 14,797,485,769.00 "," 132,359,942,301.00 "
2-Dec-19,7424.04,7474.82,7233.4,7321.99," 17,082,040,706.00 "," 132,378,982,377.00 "
1-Dec-19,7571.62,7571.62,7291.34,7424.29," 18,720,708,479.00 "," 134,215,145,410.00 "
30-Nov-19,7764.06,7836.1,7515.85,7569.63," 17,158,194,786.00 "," 136,829,391,049.00 "
29-Nov-19,7466.73,7781.18,7460.76,7761.24," 19,709,695,456.00 "," 140,280,108,521.00 "
28-Nov-19,7536.82,7730.07,7454.12,7463.11," 19,050,116,751.00 "," 134,879,411,013.00 "
27-Nov-19,7220.88,7619.69,6974.17,7531.66," 23,991,412,764.00 "," 136,102,712,894.00 "
26-Nov-19,7145.16,7320.23,7098.57,7218.37," 21,129,505,542.00 "," 130,429,018,720.00 "
25-Nov-19,7039.98,7319.86,6617.17,7146.13," 42,685,231,262.00 "," 129,112,952,930.00 "
24-Nov-19,7398.63,7408.58,7029.29,7047.92," 30,433,517,289.00 "," 127,327,398,565.00 "
23-Nov-19,7296.16,7442.26,7151.42,7397.8," 21,008,924,418.00 "," 133,636,205,957.00 "
22-Nov-19,7643.57,7697.38,6936.71,7296.58," 34,242,315,785.00 "," 131,791,783,672.00 "
21-Nov-19,8023.64,8110.1,7597.38,7642.75," 22,514,243,371.00 "," 138,031,885,379.00 "
20-Nov-19,8203.61,8237.24,8010.51,8027.27," 20,764,300,437.00 "," 144,962,727,398.00 "
19-Nov-19,8305.13,8408.52,8099.96,8206.15," 21,083,613,816.00 "," 148,178,376,843.00 "
18-Nov-19,8573.98,8653.28,8273.57,8309.29," 21,579,470,673.00 "," 150,025,712,267.00 "
17-Nov-19,8549.47,8727.79,8500.97,8577.98," 18,668,638,897.00 "," 154,861,842,425.00 "
16-Nov-19,8491.17,8592,8473.97,8550.76," 16,495,389,808.00 "," 154,354,054,194.00 "
15-Nov-19,8705.71,8730.87,8484.84,8491.99," 21,796,856,471.00 "," 153,277,483,626.00 "
14-Nov-19,8811.94,8826.94,8692.55,8708.1," 19,084,739,975.00 "," 157,160,974,644.00 "
13-Nov-19,8812.03,8836.84,8761.65,8808.26," 17,545,755,405.00 "," 158,949,942,842.00 "
12-Nov-19,8759.75,8853.77,8685.43,8815.66," 20,309,769,107.00 "," 159,068,712,900.00 "
11-Nov-19,9056.92,9081.28,8700.61,8757.79," 20,265,510,765.00 "," 158,009,772,437.00 "
10-Nov-19,8812.49,9103.83,8806.16,9055.53," 20,587,919,881.00 "," 163,364,406,732.00 "
9-Nov-19,8809.47,8891.82,8793.16,8813.58," 17,578,630,606.00 "," 158,981,489,715.00 "
8-Nov-19,9265.37,9272.76,8775.53,8804.88," 24,333,037,836.00 "," 158,808,570,729.00 "
7-Nov-19,9352.39,9368.48,9202.35,9267.56," 22,700,383,839.00 "," 167,138,722,904.00 "
6-Nov-19,9340.86,9423.24,9305.91,9360.88," 23,133,895,765.00 "," 168,806,151,583.00 "
5-Nov-19,9413,9457.42,9256.93,9342.53," 26,198,609,048.00 "," 168,459,778,835.00 "
4-Nov-19,9235.61,9505.05,9191.49,9412.61," 26,170,255,634.00 "," 169,706,332,936.00 "
3-Nov-19,9324.79,9379.81,9141.25,9235.35," 21,132,220,847.00 "," 166,495,319,475.00 "
2-Nov-19,9259.78,9377.49,9249.59,9324.72," 21,242,676,385.00 "," 168,090,392,935.00 "
1-Nov-19,9193.99,9275.66,9132.05,9261.1," 24,324,691,031.00 "," 166,928,044,164.00 "
31-Oct-19,9202.46,9383.16,9028.72,9199.58," 26,583,653,947.00 "," 165,804,227,835.00 "
30-Oct-19,9422.46,9426.87,9085.37,9205.73," 27,706,531,577.00 "," 165,899,500,650.00 "
29-Oct-19,9248.44,9516.18,9232.65,9427.69," 28,426,779,937.00 "," 169,883,866,262.00 "
28-Oct-19,9565.1,9805.12,9256.15,9256.15," 30,948,255,332.00 "," 166,777,392,742.00 "
27-Oct-19,9241.71,9749.53,9112.54,9551.71," 32,593,129,501.00 "," 172,087,039,875.00 "
26-Oct-19,8667.58,10021.74,8662.62,9244.97," 44,496,255,609.00 "," 166,547,360,782.00 "
25-Oct-19,7490.7,8691.54,7479.98,8660.7," 28,705,065,488.00 "," 156,006,603,607.00 "
24-Oct-19,7509.73,7532.87,7446.99,7493.49," 16,268,708,849.00 "," 134,968,410,276.00 "
23-Oct-19,8076.23,8093,7469.32,7514.67," 21,942,878,958.00 "," 135,337,364,282.00 "
22-Oct-19,8243.4,8296.65,8074.46,8078.2," 16,803,377,857.00 "," 145,469,660,005.00 "
21-Oct-19,8225.12,8296.69,8196.42,8243.72," 15,868,748,866.00 "," 148,432,733,155.00 "
20-Oct-19,7997.81,8281.82,7949.44,8222.08," 15,504,249,442.00 "," 148,026,597,064.00 "
19-Oct-19,7973.8,8082.63,7944.78,7988.56," 13,797,825,640.00 "," 143,808,163,807.00 "
18-Oct-19,8100.93,8138.41,7902.16,7973.21," 15,651,592,610.00 "," 143,517,630,376.00 "
17-Oct-19,8047.81,8134.83,8000.94,8103.91," 14,313,052,244.00 "," 145,853,994,298.00 "
16-Oct-19,8204.67,8216.81,7985.09,8047.53," 16,071,646,996.00 "," 144,823,993,562.00 "
15-Oct-19,8373.46,8410.71,8182.71,8205.37," 15,220,412,632.00 "," 147,650,082,215.00 "
14-Oct-19,8320.83,8390.21,8284.13,8374.69," 15,151,387,859.00 "," 150,680,499,056.00 "
13-Oct-19,8336.9,8470.99,8276.61,8321.01," 13,808,286,059.00 "," 149,700,817,939.00 "
